KEGGid,SMILES_by_mol
C19497,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54
C19498,NC(=O)NNc1ccccc1
C19499,Nc1ccc(N)cc1
C19500,c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21
C19501,C=CC(=O)O
C19502,C=CC(=C)Cl
C19503,C=C
C19504,C=C(C)C(=O)OC
C19505,*CC(*)C
C19506,C=Cc1ccccc1
C19507,*C(F)(F)C(*)(F)F
C19508,C=CCl
C19509,*CC(*)N1CCCC1=O
C19510,Cc1cc(C)c(S(=O)(=O)[O-])cc1N=Nc1cc(O)c2ccccc2c1S(=O)(=O)[O-].[Na+].[Na+]
C19511,OCCN(CCO)C(=S)[S-].[K+]
C19512,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1
C19513,CC(C)NCC(O)c1ccc2ccccc2c1.Cl
C19514,CCCOC(N)=O
C19515,CC1=CC2(OC3OC(CO)C(O)C(O)C3O)CC(C)C(=O)C2C(C)(O)C12CC2
C19516,O=c1oc2cc3occc3cc2c2ccncc12
C19517,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-]
C19518,CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2
C19520,Cc1ccccc1N=Nc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1
C19521,Cl.NNC(N)=O
C19523,[Na+].[O-][Cl+][O-]
C19524,O=C1CCC(=O)O1
C19525,Oc1ccc2ccccc2c1N=Nc1ccccc1
C19526,Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1
C19527,Oc1ccc2ccccc2c1N=Nc1ccc(N=Nc2ccccc2)cc1
C19528,Nc1ccc(N=Nc2cccc3ccccc23)c(N)c1
C19529,CCNc1ccc2ccccc2c1N=Nc1ccc(N=Nc2ccccc2)cc1
C19530,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
C19531,O=S(=O)([O-])c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)[O-])ccc23)cc1.[Na+].[Na+]
C19533,Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl
C19534,ClC(Cl)C(Cl)Cl
C19535,N#CC(Cl)(Cl)Cl
C19536,ClCC(Cl)Cl
C19537,C(COCCOCC1CO1)OCCOCC1CO1
C19538,Cc1cc(=O)oc2c1cc(C)c1occ(C)c12
C19539,Cc1cc(C)c(N)cc1C
C19540,Cc1cc(C)c(N)c(C)c1
C19541,c1ccc2c(c1)c1ccccc1c1ccccc21
C19542,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1
C19543,O=P(N1CC1)(N1CC1)N1CC1
C19544,ClCOCC(COCCl)OCCl
C19545,O=C1c2ccccc2-c2ccc3c4c(ccc1c24)-c1ccccc1C3=O
C19546,C=CCl.C=COC(C)=O
C19547,C=C(F)F
C19548,C=CN1CCCC1=O
C19552,Nc1ccc2ccccc2c1N=Nc1ccccc1
C19553,Cc1ccccc1N=Nc1c(N)ccc2ccccc12
C19556,CC1CN1P(=O)(N1CC1C)N1CC1C
C19557,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O
C19558,NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1
C19559,Cc1c2ccccc2c(C)c2c3c(ccc12)C(O)C(O)C1OC31
C19561,Cc1c2ccccc2c(CO)c2ccc3ccccc3c12
C19562,Cc1c2ccccc2c(COS(=O)(=O)O)c2ccc3ccccc3c12
C19563,O=NN(CO)CCCC(=O)c1cccnc1
C19564,O=NNCCCC(=O)c1cccnc1
C19565,O=C(CCCO)c1cccnc1
C19566,CN(N=O)C(O)CCC(=O)c1cccnc1
C19567,O=CCCC(=O)c1cccnc1
C19568,CNN=O
C19569,O=C(O)CCC(=O)c1cccnc1
C19570,CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].[TeH6+4]
C19573,C=CC#N.C=Cc1ccccc1
C19574,CN(CCCC(O)c1cccnc1)N=O
C19575,C=CC=C.C=Cc1ccccc1
C19577,CN(N=O)C(O)CCC(O)c1cccnc1
C19578,OC1CCC(c2cccnc2)O1
C19579,O=C(O)CCC(O)c1cccnc1
C19580,O=NN(CO)CCCC(O)c1cccnc1
C19581,O=NNCCCC(O)c1cccnc1
C19582,OCCCC(O)c1cccnc1
C19583,CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1
C19584,COc1cc2c(c3oc(=O)c4c(c13)CCC4O)C1C=COC1O2
C19585,COc1cc2c(c3oc(=O)c4c(c13)C(O)CC4=O)C1C=COC1O2
C19586,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC2OC21
C19587,O=C1CCc2c1c(=O)oc1c3c(cc(O)c21)OC1OC=CC31
C19588,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(O)C1O
C19589,COc1cc(O)c(C(C=O)C(O)C=O)c2oc(=O)c3c(c12)CCC3=O
C19590,COc1cc(O)c(C(CO)C(O)CO)c2oc(=O)c3c(c12)CCC3=O
C19591,COc1cc(O)c(C(CO)C(O)C=O)c2oc(=O)c3c(c12)CCC3=O
C19592,COc1cc(O)c(C(C=O)C(O)CO)c2oc(=O)c3c(c12)CCC3=O
C19594,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1(O)C(O2)OC2OC21
C19595,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC2OC21
C19597,Cc1ccccc1[N+](=O)[O-]
C19599,CCN(CC)C(=S)[S-].[Na+]
C19600,
C19601,Cn1cnc2c1c(=O)[nH]c(=O)n2C.Cn1cnc2c1c(=O)[nH]c(=O)n2C.[CaH2]
C19602,CN(CCCC(=O)c1ccc[n+]([O-])c1)N=O
C19603,CN(CCCC(O)c1ccc[n+]([O-])c1)N=O
C19604,Cc1c2c(c(C)c3ccccc13)C1OC1c1ccccc1-2
C19605,CN(CCCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccnc1)N=O
C19606,CN(CCCC(O)c1ccc[n+](C2OC(C(=O)[O-])C(O)C(O)C2O)c1)N=O
C19607,Cc1c2c(c(C)c3ccccc13)C(O)C(O)c1ccccc1-2
C19609,[Ni+2]
C19610,[Mn+2]
C19611,[Mn+3]
C19612,O=C(C(O)CO)C(O)C(O)C(O)CO
C19613,CCC(=CCCC(C)=CC(=O)OC)CCC1OC1(C)CC
C19614,O=CCCCCCCCCCCCCCCC(=O)O
C19615,O=C(O)CCCCCCCCCCCCCCC(=O)O
C19616,O=C(O)CCCCCCCC=CCCCCCCCCO
C19617,O=CCCCCCCCC=CCCCCCCCC(=O)O
C19618,O=C(O)CCCCCCCC=CCCCCCCCC(=O)O
C19619,C=C1C=CC(C(C)C)CCC(C)=CCC1
C19620,O=C(O)CCCCCCCC1OC1CCCCCCCCO
C19621,O=C(O)CCCCCCCC(O)C(O)CCCCCCCCO
C19622,CCCCCCCCC(O)C(O)CCCCCCCC(=O)O
C19623,O=C(O)CCCCCCCCCCCCCCCCCCCCCO
C19624,O=CCCCCCCCCCCCCCCCCCCCCC(=O)O
C19625,O=C(O)CCCCCCCCCCCCCCCCCCCCC(=O)O
C19631,O=C(O)CCC(=O)c1ccc(O)nc1
C19632,O=CC(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(O)CO
C19633,O=C(CO)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
C19634,O=C(CO)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O
C19635,CC(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)C=O
C19636,O=C(CO)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)CO
C19637,O=S(=O)(O)CCSSCCS(=O)(=O)O
C19638,C1CCC2C(C1)CCC1C3CCCC3CCC21
C19639,C1CCC2C(C1)CCC1C3CCCC3CCC21
C19640,C1CCC2C(C1)CCC1C3CCCC3CCC21
C19641,CC12CCCC1C1CCC3CCCCC3C1CC2
C19642,CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C
C19643,CC12CCC(O)C=C1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CCC12O
C19644,CCC(CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(C)C
C19647,*C1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(*)C3O)OC(n3cc(CNC4C(O)C(O)C5OC45)c4c(=O)[nH]c(N)nc43)C2O)C(O)C1O
C19648,CC1=C(CCC(C)CO)OC2CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C12
C19649,CC1=C(CCC(C)CO)OC2CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C12
C19650,CC1=C(CCC(C)CO)OC2CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C12
C19651,CC(C)C(C)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
C19652,CC(C)C(C)CCC(C)C1CCC2=C3CCC4CC(O)CCC4(C)C3CCC21C
C19653,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C
C19654,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C
C19655,CC(C)C(C)C1(C)CC1C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
C19656,CC(C)C(C)C1(C)CC1C(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3C(O)CC12C
C19657,CC(C)C(C)C1(C)CC1C(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C
C19658,CC12CCCCC1CCC1C2CCC2(C)C(C3COC(=O)C3)CCC12
C19659,CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C
C19660,CC12CCCCC1CCC1C2CCC2(C)C(C3CCC(=O)OC3)CCC12
C19661,CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C
C19662,CC1CCC2(OC1)OC1CC3C4CCC5CCCCC5(C)C4CCC3(C)C1C2C
C19663,CC(C)CCC1OC2CC3C4CCC5CCCCC5(C)C4CCC3(C)C2C1C
C19664,CC(C)C(C)CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C
C19665,CC(C)C(C)CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C
C19666,CCC(CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C)C(C)C
C19667,CCC(CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C)C(C)C
C19668,CC(C)C(C)C1(C)CC1C(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C
C19669,NCCCCNCCCNCCCN
C19670,CCCCCCCCC=CCCCCCCCC(N)=O
C19673,*SC(=O)CC(=O)OC
C19674,O=P(O)(O)OCC(O)C(O)C(O)CO
C19675,O=S(=O)(O)CC(O)CO
C19676,C=C(CO)C1CC=C(C)CCC=C(C)CC1
C19677,C=C(C=O)C1CC=C(C)CCC=C(C)CC1
C19678,C=C(C(=O)O)C1CC=C(C)CCC=C(C)CC1
C19679,O=CC(=O)C(O)C(O)C(O)CO
C19680,CN(C)c1ccc(N=O)cc1
C19681,CN(C)c1ccc(NO)cc1
C19682,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC=CCC(=O)O
C19683,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC=CCC=O
C19684,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=CC2OC12
C19685,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CS(=O)(=O)O
C19686,C=C(Oc1cccc(C(=O)O)c1N)C(=O)O
C19687,NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O
C19688,N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O
C19689,NC(=O)CNC(=O)C(CS)NC(=O)CCC(N)C(=O)O
C19690,NC(=O)CNC(=O)C(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(N)=O)NC(=O)CCC(N)C(=O)O
C19691,CC(C)=CCCC(C)=CCCC(C)=CCSCC(N)C(=O)O
C19692,SSS
C19693,Nc1c(S(=O)(=O)O)cc(Nc2ccc(S(=O)(=O)O)c(Nc3nc(Cl)nc(Nc4cccc(S(=O)(=O)O)c4)n3)c2)c2c1C(=O)c1ccccc1C2=O
C19694,CC(N)C(=O)OC(C)C(=O)O
C19695,CC(=O)NC1C(OC2C(CO)OC(O)C(NC(C)=O)C2OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)OC(CO)C(O)C1O
C19696,CC(=O)NC1C(OC2C(CO)OC(O)C(NC(C)=O)C2OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCCNC(=O)CC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)OC(CO)C(O)C1O
C19697,OCl
C19698,O=C(O)c1[nH]c(C(=O)O)c(-c2c[nH]c3c(Cl)cccc23)c1-c1c[nH]c2c(Cl)cccc12
C19699,O=C1NC(=O)c2c1c1c3cccc(Cl)c3[nH]c1c1[nH]c3c(Cl)cccc3c21
C19700,O=C1NC(=O)c2c1c1c3cccc(Cl)c3[nH]c1c1c2c2cccc(Cl)c2n1C1OC(CO)C(O)C(O)C1O
C19701,COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(O)C1O
C19702,NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O
C19703,NC(CS)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O
C19704,C=CC1=C(C)C(=O)NC1Cc1[nH]c(Cc2[nH]c3c(c2C)C(=O)CC3=C2NC(C(=O)O)C(C)C2CCC(=O)O)c(CC)c1C
C19705,C=CC1=C(C)C(=O)NC1Cc1[nH]c(Cc2[nH]c3c(c2C)C(=O)C(=O)C3=C2NC(C(=O)O)C(C)C2CCC(=O)O)c(CC)c1C
C19706,O=C(O)C1NCCC1O
C19707,CC(C)(O)C1Cc2c(ccc3ccc(=O)oc23)O1
C19708,C=C(C)C1CC=C2CCCC(C)C2(C)C1
C19709,N=C(N)NCCCC(NC(=O)CC(N)C(=O)O)C(=O)O
C19710,N=C(N)NCCCC(NC(=O)CC(N)C(=O)NC(CC(=O)O)C(=O)O)C(=O)O
C19711,C=C(C)C1CCC2(C1)C(C)=CC(O)CC2C
C19712,O=C(O)C(Cc1ccccc1)NO
C19713,N=C(N)NCCCC(NC(=O)CC(N)C(=O)NC(CC(=O)NC(CCCNC(=N)N)C(=O)O)C(=O)O)C(=O)O
C19714,ON=CCc1ccccc1
C19715,O=C(O)C(Cc1ccccc1)N(O)O
C19716,O=C(O)C(Cc1c[nH]c2ccccc12)NO
C19717,O=C(O)C(Cc1c[nH]c2ccccc12)N(O)O
C19719,CC(N)C(=O)NC(CO)C(=O)O
C19720,CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NCCCCC(N)C(=O)O)C(=O)O
C19721,O=C(O)c1ccc(O)[nH]1
C19722,*C1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(*)C3O)OC(n3ccc(N)nc3=O)C2O)C(O)C1O
C19723,*C1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(*)C3O)OC(n3ccc(=N)[nH]c3=NCCCCC(N)C(=O)O)C2O)C(O)C1O
C19724,CC1=C2N=C(C=C3N=C(C(C)=C4C(CCC(=O)O)C(C)(CC(=O)O)C(C)(C5N=C1C(C)(CCC(=O)O)C5CC(=O)O)N4[Co+])C(C)(CC(N)=O)C3CCC(=O)O)C(C)(C)C2CCC(=O)O
C19725,CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(C(=O)O)C(O)C1NC(C)=O
C19726,CC(=O)C1CC(O)C2C3CCC4=CC(=O)CCC4(C)C3CCC12C
C19727,O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)cc(O)c12
C19728,CC(C=O)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C
C19729,CC(C=O)=CC=CC(C)=CC=O
C19730,CC(C=O)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=O
C19731,CC1=C(C=O)C(C)(C)CC(O)C1
C19732,CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1
C19733,CC1(C)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
C19734,CC1=C2C(CC1)C(C)CCC1C2C1(C)C
C19735,CC(C)=CCCC1(C)C2CC=C(C)C1C2
C19736,CC(C)=CCCC1(C)C2CC3C(C2)C31C
C19737,C=C1CCC2CC1C2(C)CCC=C(C)C
C19738,C=C1CCC(C(C)C)C2C=C(C)CCC12
C19739,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(O)c1O
C19740,CC1=CCC2(C)CC1C1(C)CCCC21C
C19741,CC1=CC2C(=CC1)C(C)CCC2C(C)C
C19742,CC1=C2C=C(C(C)C)CCC2(C)CCC1
C19743,CC1=CCC2C(C)(C)CCCC2(C)C1CO
C19744,CC1=CC2C(C(C)C)CCC(C)C2(O)CC1
C19745,CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(C(=O)O)C(O)C1NC(C)=O
C19746,C=CC(C)(O)CCC=C(C)CCC=C(C)C
C19747,CC1=CC=C(C(C)C)CCC(C)=CCC1
C19748,CC(C)=CCCC(C)=C1CC=C(C)CC1
C19749,CC(C)=CCC=C(C)C1CC=C(C)CC1
C19750,Oc1cc(O)cc(-c2ccccc2)c1
C19752,CC1=CCC(C2=CCCC(C)(C)C2)CC1
C19753,CC1=CCC2C(=C1)C(C(C)C)CCC2C
C19754,C=C1C=C2C(C(C)C)CCC(C)C2CC1
C19755,CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3
C19756,CC1CCC2C(C)(C)CC3(C)CCC1C23O
C19757,CCC=CCCOC(C)=O
C19758,CC1OC(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O
C19759,CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)CCC=C(C)CCC=C(C)C
C19760,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O
C19761,CC(=O)NC1C(OC2C(O)C(O)C(O)C(OP(=O)(O)O)C2O)OC(CO)C(O)C1O
C19762,O=C(O)C1OC(OC2C(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)OC(CO)C(O)C2O)C(O)C(O)C1O
C19763,CC1(C)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1
C19764,CC(C)=CCCC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)CCC=C(C)CCC=C(C)C
C19765,CC(C)=CCCC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
C19766,Nc1ncnc2c1ncn2C1OC(CF)C(O)C1O
C19767,CC(C)=CCc1cccc2c(CC(N)C(=O)O)c[nH]c12
C19768,Nc1ncnc2c1ncn2C1OC(CCl)C(O)C1O
C19769,CC(=O)NC1C2OCC(O2)C(O)C1OC(C)C(=O)O
C19770,CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1OC(C)C(=O)O
C19771,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(OC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)C1O)C(O)C(=O)NCCC(=O)NCCS
C19772,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(O)C(O)C1O
C19773,OCC1OC(OC2C(O)C(O)OC(CO)C2O)C(O)C(O)C1O
C19774,O=P(O)(OCC1OC(OC2C(O)C(O)OC(CO)C2O)C(O)C(O)C1O)OC1OCC(O)C(O)C1O
C19775,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CF
C19776,*C(=O)OCC(COP(=O)(O)OP(=O)(O)O)OC(*)=O
C19777,NC1CCOC1=O
C19778,NC(=O)C1CNCCN1
C19779,NCCC(N)=O
C19780,O=C(O)C1CNCCN1
C19781,NC(=O)C1CCCN1
C19782,NC(=O)C1CNCCN1
C19783,O=C(O)C1CNCCN1
C19784,CC(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O
C19785,NCCCC(N)CC(=O)NC1C(NC2=NC3C(=O)NCC(O)C3N2)OC(CO)C(OC(N)=O)C1O
C19786,NCCCC(N)CC(=O)NC1C(NC2=NC(C(=O)O)C(C(O)CN)N2)OC(CO)C(OC(N)=O)C1O
C19787,CSCC1OC(n2cnc3c(=O)[nH]cnc32)C(O)C1O
C19788,Nc1ccc([N+](=O)[O-])cc1C(=O)O
C19789,O=C(O)c1cc([N+](=O)[O-])ccc1O
C19790,*N1c2cc(C)c(C)cc2Nc2c1[nH]c(=O)[nH]c2=O
C19791,O=C(O)C(COP(=O)(O)O)OC1OC(CO)C(O)C(O)C1O
C19792,O=C(O)C(CO)OC1OC(CO)C(O)C(O)C1O
C19793,O=C(O)C(COP(=O)(O)O)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O
C19794,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3C(O)C(O)C(O)C(O)C3O)C(O)C2O)c(=O)n1
C19795,CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCCC(C)(C)O
C19796,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c2=O)C(O)C(O)C1O
C19797,CC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)C
C19798,CC(C=O)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)C=O
C19799,O=P(O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)OC2C(O)C(O)C(O)C(O)C2O)C1O
C19800,OCc1cccc(Oc2ccccc2)c1
C19801,CC1(C)CCC2(C)CCC3(C)C4=C(CCC3(C)C2C1)C1(C)CCC(O)C(C)(C)C1CC4
C19802,*NC(=O)C(COC1OC(CO)C(O)C(O)C1NC(C)=O)NC(*)=O
C19803,*NC(=O)C(NC(*)=O)C(C)O
C19804,*NC(=O)C(NC(*)=O)C(C)OC1OC(CO)C(O)C(O)C1NC(C)=O
C19805,CCCCC(C)C(O)C(O)CC(C)CC(O)CCCCC(O)CC(O)C(C)N
C19806,O=C(O)CC(CC(=O)O)C(=O)O
C19807,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1OC
C19808,COc1cc(C=O)ccc1OC1OC(CO)C(O)C(O)C1O
C19809,NC(=O)C1CCCCN1
C19810,C=CC1(C)CC=C2C(CCC3C(C)(C)CCCC23C)C1
C19811,*C(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC12OC1(C)CC(O)CC2(C)C
C19812,*C(C)=CC=CC(C)=CC=CC=C(C)C=O
C19813,NC(C(=O)O)C(O)C(=O)O
C19814,C=CC(=C)CCC1(C)C(C)CCC2(C)C(C)=CCCC21
C19815,CC(=CCOP(=O)(O)OP(=O)(O)O)CCC1(C)C(C)CCC2(C)C(C)=CCCC21
C19816,C=C1C=C2C(CC1)C(C)CCC2C(C)CCC=C(C)C
C19817,CC1(C)CCCC2(C)C1CCC13CC(CCC12)C(C)(O)C3
C19818,C=C1C=CC(C(C)C)CC1
C19819,CC(C)=CCCC(C)C1CCC2(C)C3CC=C4C(CCC(O)C4(C)C)C3(C)CCC12C
C19820,CC(C)=CCCC(C)=C1CCC2(C)C1CCC1C3(C)CCC(O)C(C)(C)C3CCC12C
C19821,O=C1C=CCOC1(O)CO
C19822,O=C1COC(CO)C=C1O
C19823,CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(C)C(=O)C1O
C19824,*C1NC(=O)NC1=O
C19825,*C1NC(=O)NC1=O
C19826,O=C1CC(CO)OC=C1O
C19827,CCCCCC=CC=COC=CCCCCCCC(=O)O
C19828,CC(C)=CCCC(C)=CCCC(C)(O)C1CCC2C1(C)CCC1C(C)(C)C(O)CCC12C
C19829,CC(C)=CCCC(C)(O)C1CCC2(C)C1CCC1C3(C)CCC(O)C(C)(C)C3CCC12C
C19830,NC1C(C(=O)O)=CC=CC1O
C19831,NC1C(=O)CC=CC1C(=O)O
C19832,CC(C)=CCCC(C)=CCCC(C)C1(C)CCC2=C1CCC1C2(C)CCC(O)C1(C)C
C19833,CC1(C)C=C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)CC1
C19834,C=C(CCC=C(C)C)C1CCC2(C)C1CCC1C3(C)CCCC(C)(C)C3CCC12C
C19835,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC1C(C)=CCC(O)C1(C)C
C19836,CC(=CCOP(=O)(O)OP(=O)(O)O)CCC1(C)C(C)CC=C2C1CCCC2(C)C
C19837,O=C(O)c1c[nH]c2ccccc12
C19838,NC(C(=O)O)C(O)C(=O)O
C19839,CC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)C=O
C19840,CC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)CCC=C(C)CCC=C(C)C
C19841,CC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)CCC=C(C)C
C19842,*NC(=O)C(C)OC1C(NC(C)=O)C(O*)OC(CO)C1OC1OC(CO)C(*)C(O)C1N
C19843,N=C(N)NCCCC(NC(=O)CC(N)C(=O)O)C(=O)O
C19844,CC1(C)C(C=C(Cl)Cl)C1C(=O)O
C19845,*SC(=O)CCCCCC(=O)O
C19846,*SC(=O)CCCCCC(=O)OC
C19847,CC(C)=CCCC(C)=CCc1cc(O)c2ccccc2c1O
